0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,0.999956440000001
54,0.999770320000005
55,0.9996475600000077
56,0.9994357000000123
57,0.9993050200000151
58,0.9991406800000187
59,0.9989446600000229
60,0.998711020000028
61,0.9985328200000319
62,0.9984140200000344
63,0.9981863200000394
64,0.9979883200000437
65,0.9978299200000471
66,0.9976418200000512
67,0.9974992600000543
68,0.9973468000000576
69,0.9972299800000601
70,0.9970616800000638
71,0.9968834800000677
72,0.9967250800000711
73,0.9965290600000754
74,0.9963568000000791
75,0.9962102800000823
76,0.9959885200000871
77,0.9958479400000901
78,0.9956123200000953
79,0.9953806600001003
80,0.995253940000103
81,0.9950777200001069
82,0.9949490200001097
83,0.9947173600001147
84,0.9945827200001176
85,0.9944639200001202
86,0.9943015600001237
87,0.994103560000128
88,0.9939728800001308
89,0.9938402200001337
90,0.9937016200001367
91,0.99355114000014
92,0.9933353200001447
93,0.9932185000001472
94,0.9930145600001516
95,0.9928720000001547
96,0.9926918200001587
97,0.9925136200001625
98,0.992307700000167
99,0.992076040000172
100,0.9919018000001758
101,0.9917018200001801
102,0.9914384800001859
103,0.9912127600001908
104,0.9910345600001946
105,0.9908741800001981
106,0.9906821200002023
107,0.9905197600002058
108,0.99032572000021
109,0.9901653400002135
110,0.9899673400002178
111,0.9897099400002234
112,0.9894644200002287
113,0.9892565200002332
114,0.9891080200002365
115,0.988993180000239
116,0.9888704200002416
117,0.9887437000002444
118,0.9885160000002493
119,0.9883675000002525
120,0.9881972200002562
121,0.9880289200002599
122,0.9878230000002644
123,0.9876250000002686
124,0.9874982800002714
125,0.9872903800002759
126,0.9871636600002787
127,0.9869815000002826
128,0.9867439000002878
129,0.9865003600002931
130,0.9862964200002975
131,0.9860528800003028
132,0.9858667600003068
133,0.9856232200003121
134,0.9853638400003177
135,0.9852212800003208
136,0.9850668400003242
137,0.9849282400003272
138,0.9846965800003322
