0,-167.34472548526122
1,-110.0124588380609
2,-108.20836576521388
3,-181.7463121773174
4,-143.081118504031
5,-109.88028314546068
6,-79.6399055997013
7,-392.0085979719389
8,-113.36552389871679
9,-245.98685766849798
10,-91.49556571570078
11,-159.89932105828768
12,-250.4992931865643
13,-249.38500678615736
14,-256.1418513789822
15,-106.16373806906802
16,-239.72971989545894
17,-205.1987758718457
18,-41.89901319328254
19,-123.76939792261119
20,-240.73276373612111
21,-104.62603636651963
22,-411.6343685568379
23,-292.2543833259418
24,-84.02907227563286
25,-112.09087432827354
26,-189.8368156090158
27,-436.5637792865941
28,-496.7571106707309
29,-140.8012985631134
30,-22.09980886959164
31,-94.00908930441707
32,-99.21501814721333
33,-193.07235968613583
34,-207.04513204151942
35,-475.2533306180923
36,-247.38745220823387
37,-241.92705051858817
38,-114.5299402364999
39,-158.15821187869057
40,-98.76470326037915
41,-246.92771952513934
42,-249.43306179428106
43,-140.2334851818935
44,-140.50287946200768
45,-183.827925428375
46,-180.17070997471794
47,-146.71888987828837
48,9.001719487712407
49,-195.22888492146694
50,-215.37089998068365
51,-266.5905882919543
52,-268.80051947553955
53,-246.7298270749307
54,-153.4942938264959
55,-54.52369061626143
56,-11.953477640380072
57,-135.40243642147243
58,-134.3243377723685
59,-497.66356315854773
60,-264.3404776550633
61,-109.83599922914289
62,-170.78127960778238
63,-108.56887641859662
64,-258.31015366609745
65,-111.08417135821212
66,-275.14817561361565
67,-251.60344352451247
68,-346.56932346901345
69,-87.2084846741396
70,-236.66315294945758
71,-429.48865273386934
72,-69.02395104737039
73,-107.92326721532385
74,-441.0255293132033
75,-131.22362405726756
76,-244.7570820967936
77,-406.6987051813553
78,-103.34331446747271
79,-224.21172028029176
80,-93.89553887646304
81,-288.5437718167399
82,-69.1617775074888
83,-145.86803726254533
84,-67.17508850323608
85,-65.06274567530089
86,-291.0486886833611
87,-123.02312137199088
88,-65.28682409023654
89,34.90872670626567
90,-126.24380568826483
91,-94.177564412676
92,-157.05872893089997
93,-219.38588669927304
94,-135.121706716473
95,-99.96380907173253
96,-394.48786705197296
97,-242.6651453667562
98,-357.8245536295692
99,-369.52547383151455
100,-337.4773871304726
101,-193.63340869493936
102,-228.91224758752574
103,-113.84063318536222
104,-120.11892061744616
105,-84.95093138756093
106,-217.15935821886984
107,-103.59517464340185
108,-328.1733016467498
109,-231.68074511542986
110,-6.381482767455566
111,-149.7498213223381
112,-236.85323909035284
113,-170.76760953727026
114,-269.66259805494246
115,-121.78959031192025
116,-21.925475075131672
117,-58.42696159320526
118,-140.77870310354962
119,-123.7554486926862
120,-140.36018516858658
121,-144.58043108688258
122,-139.51313797362843
123,-195.8794559501
124,-101.57491323111398
125,-238.9436183213578
126,-84.8139367840951
127,-408.96965526142657
128,-86.62944392967626
129,-166.17964840243977
130,-116.31517956814594
131,-104.88657260808688
132,-102.26176062791014
133,-336.6727028366313
134,-302.9432965397323
135,-67.90086359355902
136,-139.6204142405615
137,-2.2987680225025144
138,-137.20194130787277
139,-97.13781586564596
140,-83.2425095104831
141,-112.41760485405918
142,-89.67485383720802
143,-340.2859446269506
144,-235.7594096692997
145,-267.54721334370686
146,-117.13780208744267
147,-314.02732235607095
148,-223.69984930644506
149,-98.50717229529727
150,-217.382403924125
151,-271.69171050029814
152,-110.77690168694606
153,-131.00845199168714
154,-145.41293972770308
155,-83.40108429305182
156,58.990238725841294
157,-277.98871535830375
158,-111.3738354498867
159,-128.2549855964174
160,-231.5175808862102
161,-245.87355426048694
162,-121.06223094096184
163,-152.75428932629214
164,-168.1276986689578
165,-309.21159070558616
166,-10.657659326305094
167,-154.30874299673926
168,-107.17019085316574
169,-84.3017125722201
170,-379.5791224842692
171,-98.83299025211507
172,-354.7852025465893
173,-85.90014367962723
174,-139.36282708189583
175,-190.38302047012002
176,-147.74224166083062
177,-345.8700934933106
178,-193.5774807823472
179,-128.0882726446396
180,-355.53134859883255
181,-97.06537871944228
182,-127.24312482445237
183,-272.96412297082986
184,-126.9979446392552
185,-85.75002383401221
186,-105.98124271641598
187,-88.13344260371275
188,-91.6017798512071
189,-305.26467470301395
190,-36.74715000372824
191,-90.97892552084416
192,-139.23850182768035
193,-63.025134214939264
194,-87.08112515648178
195,-178.9899732820191
196,-52.186742399151896
197,-143.80507426410634
198,-95.03054025986826
199,-368.08176750598653
200,-161.7169197663726
201,-310.3546768652106
202,-5.540118907117957
203,-201.20326399789354
204,-292.16550128809286
205,-140.565588375493
206,-142.02100240846866
207,-166.23965187435624
208,-138.78822475515386
209,-101.18540046675318
210,-126.318536454352
211,-139.30503999666365
212,-144.78370004894944
213,-123.89738472100836
214,-98.22147026043883
215,-86.86038900862137
216,-136.97806178490305
217,-254.6401294725966
218,-123.79190013197221
219,-162.89880053469795
220,-115.3626651249144
221,-133.91358443807042
222,-211.923894730152
223,-165.78158572406562
224,-64.76372735723265
225,-99.92618983956177
226,-142.79463190240662
227,-99.55340143284722
228,-321.00877451474
229,-173.04349407777406
230,-119.25030613006555
231,-223.5391046719273
232,-102.39619497673344
233,-92.01927610531115
234,-322.67688275368954
235,-157.1765421440672
236,-211.63209438864624
237,-97.67677488030151
238,-99.00824595913319
239,-121.74078794336579
240,-138.4593752254922
241,-96.56246138708525
242,-399.28526798589354
243,-174.40359297616192
244,-400.8003338449573
245,-284.5516612899528
246,-97.4668301049427
247,-103.3123201473236
248,-103.67996895624093
249,-169.59806408321666
250,-201.24951690041655
251,-194.3433162792179
252,-301.62190418608805
253,-99.35349939339095
254,-161.7325943412741
255,-131.90307593987973
256,-105.05875203870409
257,-68.71953011122099
258,-152.85619713416622
259,-156.3667496323798
260,-17.0238912681654
261,-67.39491779038659
262,-56.2242339893464
263,-97.84806230617315
264,-80.25347737231286
265,-133.97570011872028
266,-99.15190411565302
267,-109.50857643314146
268,-348.17004536382564
269,-240.3623069407044
270,-138.504451883429
271,-113.15627539989998
272,-97.73827599173826
273,-140.7841039491646
274,-91.13396952003795
275,-150.56903462675632
276,-241.0353712934685
277,-103.73586983897803
278,-83.74031091532123
279,-111.87997697002696
280,-371.46618586591694
281,-84.28393404357143
282,-193.7842407307213
283,-156.6085885891726
284,-89.34388797959474
285,-92.70277636264807
286,-78.5734675565691
287,-230.77171228326011
288,-93.16541777864073
289,-153.46879381973457
290,-95.90278431376201
291,-71.4651267825056
292,-217.33982517092693
293,-117.4384312630255
294,-206.5735911139222
295,-133.27935381970687
296,-275.1139874105919
297,-242.1592580175274
298,-134.75680313259568
299,-168.69662513318048
300,-111.21971303457262
301,-195.9372114225694
302,-101.25148564509836
303,-137.17610475363517
304,-319.14404923568725
305,-162.9245274772117
306,-268.1271014330175
307,-149.5048053667241
308,-108.76654627805843
309,-169.36417183837057
310,-144.4933440758631
311,-241.56159259741452
312,-68.78228552355489
313,-62.85000678021514
314,-330.5595778397678
315,-234.33177633996405
316,-121.58512874951579
317,-181.31311990793404
318,-172.83000163593852
319,-210.4972476867435
320,-150.61907615581194
321,-110.97096584716888
322,-267.3865632256383
323,-137.07739342923819
324,-114.55887816014567
325,-128.67979592845757
326,-336.09603466640436
327,-59.38579536005457
328,-155.88516262117972
329,-152.25722443188664
330,-91.73476314540085
331,-312.1775442469903
332,-118.6192912614059
